https://www.linkedin.com/company/fusionx-ventures,"FusionX Ventures is a Southern California based venture capital firm that invests in promising, early stage startups in technology, industrial and medical/life science sectors. Our portfolio companies create market leading solutions at the intersection...",2
https://www.linkedin.com/company/ibex-investors-llc,Ibex Investors is a multi-strategy investment firm that provides a world-class experience and aims to drive value to portfolio companies beyond just cash. They proactively seek out markets and opportunities commonly dismissed or overlooked. Ibex invest...,2
https://www.linkedin.com/company/huntington-avenue-ventures,Huntington Avenue Ventures is an early stage fund that invests in companies affiliated with Northeastern University. They aim to empower innovative and disruptive Northeastern affiliated companies by providing capital and access to their value network ...,2
https://www.linkedin.com/company/polychain-capital,Polychain Capital is an investment firm that focuses on actively managed portfolios of blockchain assets. They invest in protocols and companies in the blockchain space to advance the global adoption of cryptocurrencies.,2
https://www.linkedin.com/company/origin-ventures,"Origin Ventures is a nationwide early stage venture capital firm investing in the Digital Native Economy. Origin Ventures is an early stage venture capital firm in Chicago, IL. Origin is currently investing out of their third fund, focusing on Origin V...",2
https://www.linkedin.com/company/red-cedar-ventures,Red Cedar Ventures provides much-needed pre-seed funding and investment capital to early-stage startups coming out of the Michigan State University ecosystem.,2
https://www.linkedin.com/company/matrix-capital-advisors-llc,"CI Matrix Private Wealth is a registered investment advisor that serves high net worth individuals, families, and private foundations. They offer unbiased expert wealth management services to preserve and enhance a client's wealth. CI Matrix operates a...",2
https://www.linkedin.com/company/monroe-capital,"Monroe Capital LLC is a premier boutique asset management firm specializing in private credit markets across various strategies including, direct lending, asset based lending, specialty finance, opportunistic and structured credit, and equity. Since 20...",2
https://www.linkedin.com/company/commerce-ventures,Commerce Ventures is an early stage venture capital firm focused on investing and empowering the next generation of technology innovators in the retail and financial services industries. They partner with entrepreneurs who are building the platforms re...,2
https://www.linkedin.com/company/valuestream-ventures,"At ValueStream Ventures, we are a thesis driven, early stage fund based in NYC and focused on investing in B2B platforms built around high value data. We gravitate towards investments in B2B software, data/analytics, and fintech. Our thesis is a combin...",2
https://www.linkedin.com/company/inventures-collective,"Inventures.vc is a venture capital firm that invests in early-stage technology companies. They provide funding, mentorship, and strategic support to help startups grow and succeed. With a focus on disruptive technologies, Inventures.vc aims to identify...",2
https://www.linkedin.com/company/highland-capital-partners,"Highland Capital Partners is a global venture capital firm focused on putting the entrepreneur first. With offices in Silicon Valley, Boston and Shanghai, Highland has raised over $3 billion in committed capital and invested in more than 225 companies,...",2
https://www.linkedin.com/company/poplar-ventures,Poplar Ventures is a venture capital firm investing in early growth stage companies delivering recurring revenue cloud based software services. Poplar supports its portfolio companies by leveraging the proven operating experience of its team and advisors.,2
https://www.linkedin.com/company/humandotcapital,"Human Capital is a venture firm that invests in ambitious builders, founders, teams, and startups. With over $1.3B in total capital committed, we have supported 15 companies before they became unicorns, including Snowflake, Anduril, Livongo, and Brex. ...",2
https://www.linkedin.com/company/illumina-ventures,"Illumina Ventures is an independent firm that focuses on investing in early stage companies in the genomics and precision medicine space. They invest in companies that are pioneering new applications of genomics and enabling precision medicine, includi...",2
https://www.linkedin.com/company/waverley-capital,"Waverley Capital is a venture capital and private equity firm that specializes in providing capital and strategic support to early-stage and growth-stage companies. With a focus on technology and innovation, Waverley Capital invests in companies across...",2
https://www.linkedin.com/company/cmfg-ventures,"CMFG Ventures, venture capital arm of @CUNAMutualGroup. We look for companies motivated to bring new technology and innovation to credit unions and members.",2
https://www.linkedin.com/company/fin-venture-capital,Fin is an asset management firm investing full lifecycle in FinTech and adjacent verticals in principally B2B enterprise SaaS companies.,2
https://www.linkedin.com/company/foundation-capital-investments-and-advisory,Foundation Capital Investments and Advisory is a company that provides investment and advisory services.,2
https://www.linkedin.com/company/gva-capital,"GVA Capital is a VC firm with the focus on Fintech, Artificial Intelligence, Neural Networks, Cloud Storage, Space and Big Data projects. Located in the heart of San Francisco, GVA Capital provides companies with all the necessary resources and connect...",2
https://www.linkedin.com/company/corner-ventures,Corner Ventures is a venture capital firm that invests in the next generation of iconic technology companies. They partner with top tier early stage venture firms and exceptional entrepreneurs to create exceptional outcomes. They provide unique insight...,2
https://www.linkedin.com/company/rethink-capital-partners,Connecting capital to impact. Rethink Capital Partners is a purpose-driven investment manager. We specialize in real estate and venture capital with impact at the core of all we do. We believe that by focusing on real solutions to our most pressing cha...,2
https://www.linkedin.com/company/elevate-ventures-inc-,"Elevate Ventures is a venture capital firm that invests in high potential cross-sector innovative companies at the pre-seed, seed, and early stages. They focus on nurturing and developing emerging and existing high potential businesses into high-perfor...",2
https://www.linkedin.com/company/correlation-ventures,"Correlation Ventures is a new breed of venture capital firm, leveraging world class analytics to offer entrepreneurs and other venture capitalists a dramatically better option when they are seeking additional capital to complete a financing round. Back...",2
https://www.linkedin.com/company/clocktower-technology-ventures,Clocktower Technology Ventures is a Santa Monica based venture capital business focused exclusively on financial technology. Clocktower Ventures invests in people who are reinventing financial services and solving climate change. They support leading c...,2
https://www.linkedin.com/company/benchmark-vc,"Benchmark is an early stage venture capital firm focused on social, mobile, local and cloud companies. We believe that great entrepreneurs change the world for the better. Since its founding in 1995, Benchmark has invested in more than 250 early stage ...",2
https://www.linkedin.com/company/black-diamond-ventures,"Black Diamond Ventures is a transformational venture capital firm that specializes in nurturing growth one deal at a time. Led by Christopher B. Lucas, the firm tailors each investment to its unique form and takes a hands-on approach. With their agilit...",2
https://www.linkedin.com/company/hanhai-investment,"Hanhai Investment is a startup incubator that provides co-working space, mentorship programs, seed funding, legal, accounting, and marketing services for startups. They focus on supporting mission-driven entrepreneurs who are innovative, ambitious, and...",2
https://www.linkedin.com/company/american-family-ventures,"American Family Ventures is an Insurtech venture capital pioneer, focusing on early stage startups that are shaping the future of the insurance industry.",2
https://www.linkedin.com/company/aspect-ventures,"Aspect Ventures is a venture capital firm that works with leading entrepreneurs across the arc of their companies' growth. They focus on technologies for a multi-platform, multi-device world. They invest in companies that are leveraging data and interc...",2
https://www.linkedin.com/company/autotech-ventures,"Autotech Ventures is an early stage venture capital firm with a mission to solve the world’s ground transport challenges with technology, realizing the next frontier in mobility. They provide startups with capital, ground transportation market intellig...",2
https://www.linkedin.com/company/forgepoint-capital,Forgepoint Capital is a multi-stage venture capital firm that invests in transformative companies protecting the digital future. They partner with exceptional entrepreneurs tackling the biggest challenges in cybersecurity and infrastructure software. T...,2
https://www.linkedin.com/company/alumniventures,"Alumni Ventures is America's largest venture firm for individual investors, offering professional-grade venture capital portfolios since 2014. With a network of 10,000+ investors, we provide access to diversified venture portfolios in highly competitiv...",2
https://www.linkedin.com/company/congruent-ventures,"Congruent Ventures is an early stage venture firm that invests in transformative companies in sustainability/alternative energy/food/supply chain/mobility. Congruent Ventures is a venture capital firm that seeks to invest in Mobility and Urbanization, ...",2
https://www.linkedin.com/company/broadview-ventures-inc,"Broadview Ventures is a mission-driven investment organization focused on accelerating the development of promising technology for the diagnosis and treatment of cardiovascular disease and stroke. They invest in companies like Cardiosense, which is bui...",2
https://www.linkedin.com/company/battery-ventures,"Battery Ventures is a global investment firm that specializes in technology companies. With offices in Boston, San Francisco, Menlo Park, New York, London, and Tel Aviv, Battery has been investing in technology companies since 1983. The firm has invest...",2
https://www.linkedin.com/company/anterra-capital,Anterra Capital invest in entrepreneurs who are making a positive impact in global health and nutrition.,2
https://www.linkedin.com/company/flare-capital-partners,"At Flare Capital, we do more than simply provide capital for early stage and emerging growth healthcare technology companies.",2
https://www.linkedin.com/company/perfect-balance-investments,"Perfect Balance Investments is a group of experienced investors, businessmen, lawyers, and financial advisers that look to invest in and actively help small businesses scale and exit.",2
https://www.linkedin.com/company/panoramicvc,Panoramic Ventures is a venture capital firm based in Atlanta that takes a “wider view” approach to investing by targeting the south east and Midwest and placing a focus on diverse founders and university startups.,2
https://www.linkedin.com/company/castle-island-ventures,Castle Island Ventures is an early stage venture capital firm exclusively focused on public blockchains. We invest in infrastructure and application companies that will enable these transformative protocols to power services for the next billion users....,2
https://www.linkedin.com/company/alpha-venture-partners,Alpha Partners is a next generation growth equity firm that focuses on accelerating private technology companies. They partner with over 675 early stage venture capital firms to invest in the best growth stage venture backed companies. Alpha Partners f...,2
https://www.linkedin.com/company/boldcapitalpartners,BOLD Capital Partners is a venture capital firm that invests in people and technologies that have the potential to transform the world. They seek out entrepreneurs and companies who share a fierce vision for a brighter tomorrow. BOLD identifies emergin...,2
https://www.linkedin.com/company/beresford-ventures-llc,"Beresford Ventures is a venture capital firm founded in 2018 by three Floridians. Since then, the company has grown to include four partners and has invested $9 million in over 140 companies across various sectors and geographies. They primarily focus ...",2
https://www.linkedin.com/company/august-capital,August Capital is a venture capital firm founded in 1995. They invest in companies differentiated by technical innovation and entrepreneurial excellence. Their six partners have more than a century of combined venture and operational experience. August...,2
https://www.linkedin.com/company/bain-capital,Bain Capital is one of the world's leading multi-asset alternative investment firms. Our global team aligns our interests with those of our investors and partners for lasting impact.,2
https://www.linkedin.com/company/bmw-i-ventures,"BMW i Ventures is a Silicon Valley based venture capital firm that invests in purpose driven entrepreneurs building high performance companies. They provide access to resources and an ecosystem of specialists across hardware, software, and sustainabili...",2
https://www.linkedin.com/company/lumos-capital-group,"Lumos Capital Group is an investment firm focused on the human capital development sector globally. They invest in dynamic growth stage companies in the education technology, workforce development, and knowledge services sectors. Their mission is to be...",2
https://www.linkedin.com/company/ten-eleven-ventures,"Ten Eleven Ventures is a specialized venture capital firm that focuses on investing in innovative cybersecurity companies. They provide capital, connections, and expertise to support cybersecurity entrepreneurs in bringing game-changing technologies to...",2
https://www.linkedin.com/company/newark-venture-partners,"Located in the heart of Newark, New Jersey minutes away from New York City. Newark Venture Partners is blazing the trail for the Tech ecosystem with a world-class venture fund and Accelerator program focused on founders.",2
https://www.linkedin.com/company/transform-vc,"Transform VC is a venture studio, VC investment firm, and advisory company. Founded by Raed A. Masri, Transform focuses on identifying and building conviction in opportunities in the earliest stages, particularly in markets that are perceived as diffic...",2
https://www.linkedin.com/company/mechanism-capital,"Mechanism Capital is a venture capital and private equity firm that focuses on investing in early-stage technology companies. With a team of experienced principals, Mechanism Capital provides funding, strategic guidance, and operational support to help...",2
https://www.linkedin.com/company/pomegranate-vc,"Pomegranate Ventures provides diversified access to pre-IPO investments. They specialize in direct secondary investments in private pre-IPO companies. Their services include venture capital and private equity principals, venture capital secondaries, an...",2
https://www.linkedin.com/company/saints-capital,Saints Capital is a leading direct secondary firm that provides flexible capital solutions. They specialize in buying secondary shares and helping end-of-life VC funds. Saints Capital is dedicated to providing liquidity to investors in private companie...,2
https://www.linkedin.com/company/impression-ventures,"Impression Ventures is a leading #FinTech focused venture fund, investing in seed stage companies across North America since 2013",2
https://www.linkedin.com/company/canary-venture-capital,"Canary is a venture capital and private equity firm that is the first institutional investor in leading technology companies in Latin America. They provide funding, insights, connections, and talent to back the companies that are shaping the future of ...",2
https://www.linkedin.com/company/creative-ventures-vc,"Creative Ventures is a deep tech venture firm investing in early stage companies solving humanity's most critical crises. Led by a team of world class experts, our deep tech acumen is informed by rigorous research, unmatched market understanding, and t...",2
https://www.linkedin.com/company/nightventures,Night Ventures is an early stage consumer fund that invests in the best teams building new consumer tech and helps them navigate new forms of customer acquisition. Their LPs are some of the most famous people on the internet who drive popular culture t...,2
https://www.linkedin.com/company/liveoak-venture-partners,LiveOak is a Texas venture capital firm that partners with visionary entrepreneurs who use disruptive technologies and business models to challenge the status quo.,2
https://www.linkedin.com/company/hgventures,"The corporate venture arm of The Heritage Group, specializing in investing and partnering with companies developing advanced materials & sustainable technology.",2
https://www.linkedin.com/company/pace-capital,PACE CAPITAL is an early stage venture capital firm in New York City. Pace Capital is an early stage venture capital firm focused on series A investments. Venture Capital and Private Equity Principals,2
https://www.linkedin.com/company/buildingventures,"Building Ventures is a venture capital firm based in Boston, MA. We partner with Built Environment entrepreneurs and early stage startups. Early stage venture firm committed to innovation in the built world. #ForABetterBuiltWorld Building Ventures inve...",2
https://www.linkedin.com/company/fall-line-capital,"We manage and purchase farmland throughout the United States, and invest in technology companies that are strategic to our land holdings.",2
https://www.linkedin.com/company/stormbreaker-ventures,"Stormbreaker Ventures is an early stage investment firm focused on capital efficient startups. We partner with high velocity, high conviction companies that prioritize disciplined decision making and market traction over chasing stepped up valuations. ...",2
https://www.linkedin.com/company/pillar-vc,"Pillar VC is a Boston-based VC firm supporting unstoppable founders with early stage and seed funding, focusing on personal and professional growth to build transformative technology companies.",2
https://www.linkedin.com/company/basecase-vc,"Basecase Capital is an early stage venture capital firm that focuses on supporting builders. They help founders with their 'base case' by assisting them in recruiting their first engineers, securing their first customers, and raising their first instit...",2
https://www.linkedin.com/company/racecapital,"Race Capital is a venture capital firm based in Palo Alto focusing on investing in early stage seed and pre seed startups within the infrastructure sectors. Race Capital invests, builds, and partners with exceptional founders building our future.",2
https://www.linkedin.com/company/benhamou-global-ventures,"Benhamou Global Ventures is an early stage venture capital firm focused on global Enterprise 4.0 technology innovation. They invest in the next generation of cloud native startups that combine artificial intelligence, intelligent automation, and propri...",2
https://www.linkedin.com/company/spike-ventures,Alumni Ventures offers diversified venture portfolios to accredited investors into highly competitive deals that individuals typically do not have access to on their own.,2
https://www.linkedin.com/company/acme-vc,ACME Capital is a venture capital firm investing in iconic founders disrupting massive markets. We invest in breakthrough technologies that drive platform shifts and innovative business models that capitalize on new platforms. ACME is an early stage ve...,2
https://www.linkedin.com/company/freestyle-capital,"Freestyle VC is an early stage venture capital firm with over $565M AUM and investments in over 130 technology companies including Airtable, Intercom, Patreon, and BetterUp. The firm is led by General Partners David Samuel and Jenny Lefcourt, who are s...",2
https://www.linkedin.com/company/mucker-capital,"Mucker provides capital and support for software and Internet startups outside Silicon Valley, investing across North America and beyond.",2
https://www.linkedin.com/company/mouro-capital,"Mouro Capital is a venture capital firm that targets early to growth fintech investment opportunities across Europe, North America and Latin America.",2
https://www.linkedin.com/company/jsv-vc,Jackson Square Ventures is a venture capital firm specializing in Series A and Seed investments in SaaS and Marketplace companies in anti hype markets. Jackson Square Ventures invests in early stage software businesses that will be leaders in markets t...,2
https://www.linkedin.com/company/lobby-capital,"Lobby Capital is a venture capital firm that believes in a 'back to basics' approach towards venture capital. They focus on the people behind the companies and provide a partner-led, hands-on approach to help entrepreneurs thrive. With a strong network...",2
https://www.linkedin.com/company/yard-ventures,Alumni Ventures offers diversified venture portfolios to accredited investors into highly competitive deals that individuals typically do not have access to on their own.,2
https://www.linkedin.com/company/learn-capital,Learn is a venture capital firm focused on tech-enabled education. They back and build ventures that help people flourish. They believe that learning is the foundation of a thriving society and are driven by the conviction that the next wave of societa...,2
https://www.linkedin.com/company/flourishventures,"Flourish Ventures is an early stage global venture capital firm that invests in fintech founders. They support entrepreneurs whose innovations advance financial health and prosperity for individuals and small businesses. Founded in 2019, Flourish has $...",2
https://www.linkedin.com/company/austral-capital-partners,Austral Capital is a venture capital firm based in Chile that invests in technology enabled Latam companies.,2
https://www.linkedin.com/company/liquid-2-ventures,Liquid 2 Ventures is a leading seed stage fund founded by NFL hall of fame quarterback Joe Montana and two entrepreneurs Mike Miller (Cloudant acquired by IBM) and Michael Ma (TalkBin acquired by Google). We've invested over 10 unicorns including compa...,2
https://www.linkedin.com/company/costanoa-ventures,Costanoa Ventures is an early stage investor in cloud based services leveraging data and analytics to solve real problems for businesses and consumers.,2
https://www.linkedin.com/company/sway-ventures,"Sway Ventures is a venture capital firm that backs industry disrupting founders from inception to exit. We invest in the sustainable transformation of four foundational industries: Finance, Real Estate, Retail, and Supply Chain. Sway Ventures is a vent...",2
https://www.linkedin.com/company/solasta-ventures,Solasta Ventures is a venture capital firm that is committed to investing in innovative companies that advance the standard of care for diseases with unmet medical needs. They leverage deep scientific expertise and an extensive network to identify prom...,2
https://www.linkedin.com/company/shasta-ventures,Shasta Ventures is an early-stage venture capital investment firm located in Silicon Valley that invests in enterprise and technology consumer startups.,2
https://www.linkedin.com/company/4490-ventures,"4490 Ventures is an early stage venture capital firm focused on investing in web3 enabled enterprise software companies. They bring capital, company building experience, and resources to help entrepreneurs build the next generation of tech companies. T...",2
https://www.linkedin.com/company/radicalventures,Venture Capital fund focused on Artificial Intelligence and deep tech. Founded in Toronto by AI founders for AI founders.,2
https://www.linkedin.com/company/acrew-capital,Acrew Capital is a venture capital firm that is redefining the future of venture. They believe that the venture capital industry is stuck in a bygone era and needs to disrupt itself. Acrew Capital aims to bring diversity of perspectives to the industry...,2
https://www.linkedin.com/company/elementum-ventures,"Elementum VC is a venture capital firm that invests in seed stage deep technologies built by interdisciplinary teams. They target large markets and validate their investments through intellectual property. The company was founded by Ben Chelf, who was ...",2
https://www.linkedin.com/company/valar-ventures-management-llc,"Valar Ventures is a venture capital firm backed by Peter Thiel. Based in NYC, Valar partners with entrepreneurs globally. Valar Ventures is a VC firm backed by Peter Thiel and focused on startups outside of Silicon Valley. Valar believes that an increa...",2
https://www.linkedin.com/company/lavrock-ventures,"Lavrock Ventures is a trusted ally to founders solving our nation’s most critical problems. They focus on enterprise software, cyber security, and national security. Based outside Washington, D.C., they are enterprise technology investors who support k...",2
https://www.linkedin.com/company/kittyhawk-ventures,"KittyHawk Ventures is a generalist frontier technology investor with a focus on seed stage investments in longevity, MedTech, healthcare, ClimateTech, aerospace, computing and more. We support world changing entrepreneurs who are mission driven to solv...",2
https://www.linkedin.com/company/kraken-ventures,Kraken Ventures is a global VC fund investing in the economies of the future. Kraken Ventures invests in businesses and projects at the nexus of both the FinTech and Blockchain / Crypto revolutions that will redefine how consumers and businesses intera...,2
https://www.linkedin.com/company/azolla-ventures,Azolla Ventures is a venture capital firm that invests in breakthroughs that could avert catastrophic climate change. They focus on early-stage technology companies with the potential for gigaton scale climate impact. Azolla Ventures was created by Pri...,2
https://www.linkedin.com/company/eclipse-ventures-llc,"Eclipse Ventures is a Palo Alto-based company that partners with entrepreneurs to build exceptional companies in essential industries. They focus on making physical industries more efficient, resilient, and profitable. Their mission is to power the Ind...",2
https://www.linkedin.com/company/unanimous-capital,"Unanimous Capital is an industry agnostic Venture Capital firm, focusing on early to mid stage companies. Our thesis is to not only invest in talented innovators, but to partner with them to create sustainable enterprises. Our belief is that by providi...",2
https://www.linkedin.com/company/cowboy-ventures,"Cowboy Ventures is an early stage venture capital fund. We invest in innovative pre seed & seed stage tech founders. Our team is on a mission to help you find amazing talent, ship beloved products, and build and scale a well oiled go to market operatio...",2
https://www.linkedin.com/company/avantaventures,"Avanta Ventures is the venture capital arm of CSAA Insurance Group. They invest in bold ideas to reimagine insurance and beyond. Their mission is to identify disruptive technologies and new breeds of services across Insurtech, Mobility, and risk adjace...",2
https://www.linkedin.com/company/ridgevc,"Ridge Ventures is an early stage venture capital fund investing in experienced founders redefining how the world uses software. They back companies delivering advanced technologies, new distribution models, and incredible user experiences to market. Th...",2
https://www.linkedin.com/company/conductivevc,"Conductive Ventures: Venture capital firm investing in expansion stage companies, specializing in enterprise software and hardware to accelerate revenue growth through strategic partnerships.",2
https://www.linkedin.com/company/brewer-lane-ventures,"Brewer Lane Ventures is an early stage fintech and insurtech venture capital firm based in Boston. We partner with visionaries reimagining how consumers and companies engage with financial services, how risk is assessed and managed, and how modern infr...",2
https://www.linkedin.com/company/pangaea-ventures,"Pangaea Ventures is the world leader in advanced materials venture capital. They invest in start-up companies using advanced materials to create products that solve tough problems in hard tech. Their focus areas include green chemicals in agriculture, ...",2
https://www.linkedin.com/company/lightshed-ventures,"LightShed Ventures is an early stage venture capital fund focused on private companies in the Technology, Media, Telecom, and Consumer sectors. It combines thought-leading TMT research and a media platform with its venture capital fund. LightShed Ventu...",2
https://www.linkedin.com/company/castor-ventures,Alumni Ventures offers diversified venture portfolios to accredited investors into highly competitive deals that individuals typically do not have access to on their own.,2
https://www.linkedin.com/company/vine-ventures-l-p,"Vine Ventures is an early stage, technology focused venture capital firm investing across the U.S., Israel, and Latin America. We are long term investors, backing founders at inception and continuing to invest until IPO. We have a single mandate to hel...",2
https://www.linkedin.com/company/framework-ventures,"Producer. Developer. Connoisseur of recreational fun. We are a team of technologists, researchers and investors who buy assets of, who build for, and who participate in open crypto networks. At its core, Framework is a technology company, building prod...",2
https://www.linkedin.com/company/sixthirtyventures,"SixThirty Ventures is a global venture capital and advisory firm that connects early stage companies in fintech, insurtech, privacy, and digital health with corporate institutions to power growth. They provide funding of up to $100K, mentors, and conne...",2
https://www.linkedin.com/company/mbx-capital,MBX Capital is a venture capital partnership that specializes in investing in emerging companies addressing critical challenges in public health.,2
https://www.linkedin.com/company/foothillventures,"Foothill Ventures is a technology focused venture fund based in Los Altos, California. We make seed and A round investments in startups across software, life sciences and deep tech. Seed stage venture capital firm backing extraordinary founders across ...",2
https://www.linkedin.com/company/finsight-ventures,"FinSight Ventures is a global venture capital firm focused on FinTech and enterprise IT. Founded in 2004 by Alexey Garyunov, the company has made 50+ investments and had 19 exits, including 5 IPOs. FinSight invests in companies across the US, Europe, a...",2
https://www.linkedin.com/company/cobroventures,"Cobro Ventures is a private investment firm focused on software and biotech. Our team has a 20 year track record of building successful businesses as founders, operators, and investors with both private and public exits. We provide resources, venture c...",2
https://www.linkedin.com/company/javelin-venture-partners,"Javelin Venture Partners is an early stage venture capital firm that invests in tech companies focused on digital media, e-commerce, mobile, and healthcare IT. The company was founded by former entrepreneurs who understand the challenges of developing ...",2
https://www.linkedin.com/company/digitalis-ventures,"Digitalis Ventures is a venture capital firm that invests in solutions to complex problems in human and animal health. They engineer solutions to unmet needs in health, leveraging their deep technical, financial, and domain expertise. Their services in...",2
https://www.linkedin.com/company/commodore-capital-lp,Commodore Capital is a healthcare investment firm. We use a science-driven approach to invest in innovative companies that are developing medical products to meaningfully improve patients’ lives. The fund is designed to make long-term investments in sm...,2
https://www.linkedin.com/company/bitkraftvc,"BITKRAFT Ventures is a global investment platform specializing in Synthetic Reality™: the space where our physical and digital worlds converge. Driven by video games and gaming technology, Web3, and AI. Founded by gamers for gamers, BITKRAFT focuses on...",2
https://www.linkedin.com/company/greatpoint-ventures,"GreatPoint Ventures is an early stage venture capital firm based in San Francisco, California. The firm is run by entrepreneurs and company builders who have collectively built companies worth $300 billion. GreatPoint Ventures invests between $250k and...",2
https://www.linkedin.com/company/telstra-ventures,Telstra Ventures is a venture capital firm that invests in lighthouse technology companies. They leverage data science to scale new businesses and have made over 85 investments delivering more than $150 billion in public market value. Telstra Ventures ...,2
https://www.linkedin.com/company/a-capital-ventures,"A.Capital Ventures is an early stage venture capital firm investing in consumer and enterprise technology companies. We provide resources, funding, and connections to creators, inventors, and entrepreneurs to help them grow their businesses without hav...",2
https://www.linkedin.com/company/charge-ventures,Charge Ventures is a venture capital firm based in New York that invests in early stage tech ventures. Financial Services venture capital,2
https://www.linkedin.com/company/sorenson-capital,"Investment firm with expertise in enterprise software, security & healthcare. Prepared to meet the complex growth needs of your business.",2
